time,lat,lon,length_scale,dtime,satze,sataz,solze,solaz,lst,lst_uncertainty,n,qual_flag,lst_time_correction,lst_unc_time_correction,year,month,Total Tourists footfall
01-10-2007,31.125,77.125,0,6310.314453,52.829998,8.03,114.049995,-99.42,288.3,0.513,17,0,-1.23,0.42800003,2007,10,16551.95884
01-10-2007,31.125,77.375,0,6309.48584,52.84,6.5699997,114.259995,-99.299995,286.44998,0.48900002,17,0,-0.96999997,0.46300003,2007,10,16551.95884
01-11-2007,31.125,77.125,0,6404.025879,52.85,5.15,114.409996,-103.21,284,0.47100002,18,0,-1.24,0.411,2007,11,20230.17192
01-11-2007,31.125,77.375,0,6401.560059,52.85,3.6899998,114.6,-103.1,282.19998,0.462,18,0,-1.26,0.42800003,2007,11,20230.17192
01-12-2007,31.125,77.125,0,6111.446289,52.89,12.0199995,110.119995,-101.59,279,0.43400002,21,0,-0.75,0.39800003,2007,12,22069.27846
01-12-2007,31.125,77.375,0,6026.114258,52.879997,12.679999,110.119995,-101.72,277.63,0.418,22,0,-0.75,0.4,2007,12,22069.27846
01-12-2006,31.125,77.375,0,6190.742676,52.899998,12.23,110.84,-101.619995,278.13,0.46300003,18,0,-0.82,0.43800002,2006,12,19486.99606
01-01-2008,31.125,77.125,0,46718.36328,52.879997,54.699997,94.799995,99.619995,280.41998,0.49,16,0,0.099999994,0.453,2008,1,20828.12261
01-01-2008,31.125,77.375,0,46716.47656,52.87,33.91,94.59,99.75,277.22998,0.48000002,16,0,0.12,0.669,2008,1,20828.12261
01-02-2008,31.125,77.125,0,46765.16016,52.899998,25.289999,88.259995,91.159996,283.97998,0.517,15,0,0.19,0.45200002,2008,2,16662.49808
01-02-2008,31.125,77.375,0,46763.89844,52.899998,3,88.049995,91.28,281.44998,0.508,15,0,0.14,0.67600006,2008,2,16662.49808
01-03-2008,31.125,77.125,0,46920.16797,52.84,4.98,80.5,81.369995,293.13,0.514,17,0,0.17999999,0.526,2008,3,14579.68582
01-03-2008,31.125,77.375,0,46813.34375,52.829998,13.009999,80.52,81.06,289.4,0.49300003,18,0,0.17999999,0.528,2008,3,14579.68582
01-04-2008,31.125,77.125,0,46656.21875,52.8,23.06,77.96,73.2,295.47998,0.483,20,0,0.099999994,0.623,2008,4,12496.87356
01-04-2008,31.125,77.375,0,46650.55859,52.789997,24.769999,77.78,73.31,292.63998,0.47900003,20,0,0.11,0.55600005,2008,4,12496.87356
01-05-2008,31.125,77.125,0,46634.99219,52.85,41.07,78.61,69.81,297.66998,0.48700002,20,0,0.089999996,0.80200005,2008,5,10414.0613
01-05-2008,31.125,77.375,0,46430.19531,52.87,62.69,79.18,69.5,292.87,0.50100005,18,0,0.04,0.768,2008,5,10414.0613
01-06-2008,31.125,77.125,0,46331.89453,52.91,74.42,82.97,71.82,297.88,0.537,17,0,0,0.91,2008,6,8331.249042
01-06-2008,31.125,77.375,0,46333.17969,52.91,76.229996,82.77,71.95,294.78998,0.52500004,17,0,0.02,0.81500006,2008,6,8331.249042
01-07-2008,31.125,77.125,0,46653.13281,52.86,72.96,85.53,80.24,295.94998,0.574,15,0,0.02,0.66300005,2008,7,8331.249042
01-07-2008,31.125,77.375,0,46651.91406,52.86,26.67,85.33,80.36,293.33,0.564,15,0,0.03,0.65800005,2008,7,8331.249042
01-08-2008,31.125,77.125,0,46737.41016,52.8,-17.33,88.72,91.61,295.68,0.48600003,19,0,0.01,0.41700003,2008,8,10414.0613
01-08-2008,31.125,77.375,0,46738.77734,52.8,-15.54,88.5,91.74,293.9,0.49400002,19,0,0.02,0.46,2008,8,10414.0613
01-09-2008,31.125,77.125,0,46713.96094,52.84,-7.68,92.4,102.649994,291.13998,0.544,16,0,0.03,0.432,2008,9,12496.87356
01-09-2008,31.125,77.375,0,46714.20703,52.84,-5.8599997,92.189995,102.78,291.22998,0.522,16,0,0.049999997,0.46500003,2008,9,12496.87356
01-10-2008,31.125,77.125,0,46708.85547,52.89,2.23,96.189995,109.95,292.81,0.49300003,19,0,0.099999994,0.39800003,2008,10,18745.31034
01-10-2008,31.125,77.375,0,46516.21875,52.89,14.54,96.57,109.6,291.5,0.46600002,21,0,0.049999997,0.41300002,2008,10,18745.31034
01-11-2008,31.125,77.125,0,46692.41406,52.85,11.05,99.09,111.57,289.21,0.47000003,20,0,0.049999997,0.37600002,2008,11,22910.93487
01-11-2008,31.125,77.375,0,46605.46875,52.85,20.65,99.14,111.56,287.94998,0.47400004,19,0,0.04,0.453,2008,11,22910.93487
01-12-2008,31.125,77.125,0,46115.54297,52.82,77.08,101.03,106.439995,286.43,0.47700003,18,0,-0.02,0.411,2008,12,24993.74713
01-12-2008,31.125,77.375,0,45985.99609,52.829998,91.49,101.22,106.17,284.78,0.483,17,0,-0.04,0.513,2008,12,24993.74713
01-01-2008,31.125,77.125,0,6064.18457,52.89,12.849999,105.54,-94.09,275.99,0.46500003,18,0,-0.56,0.407,2008,1,20828.12261
01-01-2008,31.125,77.375,0,5946.580078,52.899998,14.28,105.22,-93.97,273.65,0.47400004,17,0,-0.71,0.652,2008,1,20828.12261
01-02-2008,31.125,77.125,0,6010.026855,52.829998,13.599999,100.5,-83.619995,278.8,0.49100003,16,0,-0.61,0.45900002,2008,2,16662.49808
01-02-2008,31.125,77.375,0,6015.669922,52.829998,11.95,100.729996,-83.47,275.99,0.48700002,16,0,-0.85999995,0.68600005,2008,2,16662.49808
01-03-2008,31.125,77.125,0,6074.664551,52.829998,11.34,95.1,-72.549995,286.69998,0.48000002,17,0,-1.1999999,0.39900002,2008,3,14579.68582
01-03-2008,31.125,77.375,0,6070.795898,52.829998,9.969999,95.28,-72.42,284.47,0.47400004,17,0,-1.29,0.522,2008,3,14579.68582
01-04-2008,31.125,77.125,0,6365.201172,52.91,3.9299998,91.22,-65.65,290.08,0.57900006,13,0,-1.86,0.58100003,2008,4,12496.87356
01-04-2008,31.125,77.375,0,6366.880859,52.91,2.36,91.43,-65.51,287.65,0.57100004,13,0,-1.68,0.601,2008,4,12496.87356
01-05-2008,31.125,77.125,0,6552.679688,52.92,-1.1899999,88.2,-63.98,294.72,0.55600005,15,0,-2.31,0.57900006,2008,5,10414.0613
01-05-2008,31.125,77.375,0,6413.954102,52.91,0.71999997,87.95,-64.1,291.57,0.53400004,16,0,-1.91,0.578,2008,5,10414.0613
01-06-2008,31.125,77.125,0,5967.873535,52.82,12.58,86.95,-69.11,293.53,0.51900005,19,0,-1.15,0.70100003,2008,6,8331.249042
01-06-2008,31.125,77.375,0,5750.910156,52.82,16.6,86.439995,-69.46,291.12,0.517,17,0,-1.28,0.67300004,2008,6,8331.249042
01-07-2008,31.125,77.125,0,5776.90918,52.809998,16.779999,91.579994,-76.46,294.61,0.583,16,0,-0.77,0.77000004,2008,7,8331.249042
01-07-2008,31.125,77.375,0,5770.927734,52.809998,15.41,91.77,-76.35,291.41,0.541,16,0,-1.0699999,0.702,2008,7,8331.249042
01-08-2008,31.125,77.125,0,5945.202637,52.879997,11.94,100.45,-84.25,293.43,0.49300003,19,0,-0.71,0.44400004,2008,8,10414.0613
01-08-2008,31.125,77.375,0,5943.929688,52.89,10.48,100.65,-84.11,291.28998,0.48800004,19,0,-0.91999996,0.49300003,2008,8,10414.0613
01-09-2008,31.125,77.125,0,5902.634277,52.91,12.28,108.36,-93.009995,289.8,0.504,17,0,-0.9,0.42400002,2008,9,12496.87356
01-09-2008,31.125,77.375,0,5894.176758,52.91,11,108.54,-92.9,288.88998,0.499,17,0,-0.9,0.517,2008,9,12496.87356
01-10-2008,31.125,77.125,0,6118.659668,52.86,6.31,113.39,-99.829994,288.97,0.527,16,0,-1.1,0.44700003,2008,10,18745.31034
01-10-2008,31.125,77.375,0,6118.871582,52.86,4.75,113.61,-99.71,287.03998,0.507,16,0,-0.96,0.49600002,2008,10,18745.31034
01-11-2008,31.125,77.125,0,6144.401855,52.829998,4.89,113.45,-103.71,284.02,0.47200003,18,0,-0.94,0.43,2008,11,22910.93487
01-11-2008,31.125,77.375,0,6148.112305,52.829998,3.27,113.67,-103.59,281.87,0.462,18,0,-1.0799999,0.448,2008,11,22910.93487
01-12-2008,31.125,77.125,0,5936.898926,52.87,9.41,109.34,-101.7,280.77,0.453,19,0,-0.63,0.41000003,2008,12,24993.74713
01-12-2008,31.125,77.375,0,5762.632813,52.86,12.36,109.009995,-102,279.37,0.42600003,21,0,-0.65999997,0.409,2008,12,24993.74713
01-01-2009,31.125,77.125,0,42869.80469,53.39,42.629997,108.49,91.68,285.87,0.41200003,24,0,-1.16,0.38200003,2009,1,21880.22031
01-01-2009,31.125,77.375,0,42868.84375,53.39,44.55,108.27,91.81,283.25998,0.39800003,24,0,-1.16,0.651,2009,1,21880.22031
01-02-2009,31.125,77.125,0,42903.39063,53.3,37.43,101.4,81.97,289.56,0.47200003,20,0,-1.37,0.42600003,2009,2,17504.17625
01-02-2009,31.125,77.375,0,42899.02734,53.3,39.219997,101.21,82.09,287.19998,0.455,20,0,-1.23,0.611,2009,2,17504.17625
01-03-2009,31.125,77.125,0,42908.44531,53.32,26.269999,94.68,73.17,293.47,0.46400002,21,0,-1.8,0.53300005,2009,3,15316.15421
01-03-2009,31.125,77.375,0,42907.60938,53.32,28.3,94.479996,73.31,290.44,0.46300003,21,0,-2.1599998,0.50600004,2009,3,15316.15421
01-04-2009,31.125,77.125,0,42595.73047,53.41,56,91.549995,65.06,297.83,0.46600002,22,0,-3.32,0.799,2009,4,13128.13218
01-04-2009,31.125,77.375,0,42588.41016,53.41,57.71,91.39,65.18,296.11,0.46100003,22,0,-2.32,0.62100005,2009,4,13128.13218
01-05-2009,31.125,77.125,0,42883.75781,53.41,24.51,90.86,62.09,299.53,0.43800002,26,0,-3.08,0.75500005,2009,5,10940.11015
01-05-2009,31.125,77.375,0,42677.78125,53.41,38.07,91.31,61.8,295.49,0.439,24,0,-1.7199999,0.71500003,2009,5,10940.11015
01-06-2009,31.125,77.125,0,43374.51953,53.309998,-0.62,92.689995,65.4,305.34,0.49,24,0,-1.5799999,0.772,2009,6,8752.088123
01-06-2009,31.125,77.375,0,42791.98438,53.309998,30.619999,94.39,64.229996,300.63,0.48100004,22,0,-1.79,0.75100005,2009,6,8752.088123
01-07-2009,31.125,77.125,0,43397.73828,53.309998,-8.3,96.93,73.43,301.38,0.505,23,0,-0.41,0.549,2009,7,8752.088123
01-07-2009,31.125,77.375,0,43316.94531,53.309998,-0.96999997,97.07,73.58,297.87,0.47800002,22,0,-0.68,0.55200005,2009,7,8752.088123
01-08-2009,31.125,77.125,0,43279.41797,53.399998,-4.54,101.119995,84.47,297.65,0.45800003,22,0,-0.66999996,0.409,2009,8,10940.11015
01-08-2009,31.125,77.375,0,43272.96094,53.399998,-2.6,100.93,84.59,295.75,0.45900002,22,0,-0.58,0.448,2009,8,10940.11015
01-09-2009,31.125,77.125,0,43236.86719,53.42,-6.24,104.52,95.1,297.11,0.45400003,22,0,-0.77,0.39600003,2009,9,13128.13218
01-09-2009,31.125,77.375,0,43235.77344,53.42,-4.15,104.32,95.21,294.75,0.45700002,22,0,-0.55,0.397,2009,9,13128.13218
01-10-2009,31.125,77.125,0,43138.4375,53.329998,-1.7099999,108.21,102.7,294.6,0.45100003,23,0,-1.3399999,0.393,2009,10,19692.19828
01-10-2009,31.125,77.375,0,43140.92188,53.329998,0.42999998,108,102.81,292.43,0.44700003,23,32,-1.27,0.423,2009,10,19692.19828
01-11-2009,31.125,77.125,0,43047.67578,53.3,41.91,111.369995,104.829994,288.97,0.437,23,0,-1.68,0.36100003,2009,11,24068.24234
01-11-2009,31.125,77.375,0,43048.14453,53.3,-3.12,111.159996,104.939995,286.8,0.423,23,0,-1.43,0.46100003,2009,11,24068.24234
01-12-2009,31.125,77.125,0,43014.02344,53.39,56.28,111.759995,100.39,285.72,0.418,23,0,-2.03,0.384,2009,12,26256.26437
01-12-2009,31.125,77.375,0,43012.06641,53.39,58.149998,111.56,100.509995,284.22,0.41000003,23,0,-1.68,0.48200002,2009,12,26256.26437
01-01-2009,31.125,77.125,0,2325.974854,53.309998,13.809999,92.18,-101.52,280.77,0.43,21,0,-0.13,0.38300002,2009,1,21880.22031
01-01-2009,31.125,77.375,0,1949.406982,53.309998,23.289999,90.99,-102.07,278.31,0.40300003,23,0,0.19,0.61300004,2009,1,21880.22031
01-02-2009,31.125,77.125,0,2868.975586,53.37,-1.09,89.14,-90.03,281.35,0.41700003,22,0,0.04,0.4,2009,2,17504.17625
01-02-2009,31.125,77.375,0,2364.345215,53.37,11.94,87.409996,-90.659996,278.55,0.40500003,23,0,0.22,0.59000003,2009,2,17504.17625
01-03-2009,31.125,77.125,0,2785.421143,53.449997,1.55,83.85,-79.9,284.91,0.41700003,22,0,-0.049999997,0.36600003,2009,3,15316.15421
01-03-2009,31.125,77.375,0,2564.131592,53.44,6.27,83.4,-80.479996,282.84,0.39800003,24,0,0.089999996,0.47000003,2009,3,15316.15421
01-04-2009,31.125,77.125,0,2476.923584,53.399998,9.349999,78.07,-73.5,288.35,0.44400004,21,0,0.31,0.469,2009,4,13128.13218
01-04-2009,31.125,77.375,0,2475.794678,53.399998,7.58,78.28,-73.38,286.09,0.44000003,21,0,0.29,0.52000004,2009,4,13128.13218
01-05-2009,31.125,77.125,0,2499.308105,53.309998,9.29,74.86,-71.86,293.78,0.446,23,0,0.25,0.483,2009,5,10940.11015
01-05-2009,31.125,77.375,0,2497.384521,53.309998,7.62,75.049995,-71.75,290.88,0.44000003,23,0,0.22999999,0.527,2009,5,10940.11015
01-06-2009,31.125,77.125,0,2508.212158,53.35,9.17,75.189995,-75.97,297.66998,0.47400004,23,0,0.26,0.65400004,2009,6,8752.088123
01-06-2009,31.125,77.375,0,2510.097656,53.35,7.3599997,75.4,-75.85,293.97998,0.45100003,23,0,0.31,0.59800005,2009,6,8752.088123
01-07-2009,31.125,77.125,0,2551.572266,53.44,8.429999,80.439995,-83.46,296.03998,0.505,23,0,0.22999999,0.65300006,2009,7,8752.088123
01-07-2009,31.125,77.375,0,2553.730469,53.44,6.69,80.659996,-83.33,293.00998,0.46100003,23,0,0.26999998,0.592,2009,7,8752.088123
01-08-2009,31.125,77.125,0,2430.209229,53.41,11.82,88.25,-92.17,293.57,0.462,22,0,0.32,0.4,2009,8,10940.11015
01-08-2009,31.125,77.375,0,2433.380615,53.41,10.07,88.47,-92.03,291.38,0.45700002,22,0,0.45999998,0.48800004,2009,8,10940.11015
01-09-2009,31.125,77.125,0,2392.982666,53.32,13.25,95.759995,-100.09,291.12,0.446,22,0,0.21,0.35300002,2009,9,13128.13218
01-09-2009,31.125,77.375,0,2390.59375,53.32,11.559999,95.97,-99.979996,289.19998,0.44400004,22,0,0.17999999,0.453,2009,9,13128.13218
01-10-2009,31.125,77.125,0,2289.189453,53.34,16.19,100.11,-107.13,287.63998,0.43300003,23,0,0.24,0.395,2009,10,19692.19828
01-10-2009,31.125,77.375,0,2291.986572,53.34,14.389999,100.329994,-107.009995,285.69998,0.42200002,23,0,0.24,0.43500003,2009,10,19692.19828
01-11-2009,31.125,77.125,0,2201.273193,53.43,18.75,100.119995,-111,283.25,0.41500002,23,0,0.21,0.39400002,2009,11,24068.24234
01-11-2009,31.125,77.375,0,2196.050049,53.43,17.21,100.299995,-110.89,281.13998,0.407,23,0,0.22999999,0.43300003,2009,11,24068.24234
01-12-2009,31.125,77.125,0,2241.355957,53.42,18.49,96.759995,-109.02,280.47,0.41500002,23,0,0.14999999,0.37100002,2009,12,26256.26437
01-12-2009,31.125,77.375,0,2238.570557,53.42,16.81,96.95,-108.899994,278.63998,0.40800002,23,0,0.19999999,0.42800003,2009,12,26256.26437
01-01-2010,31.125,77.125,0,43071.66406,53.43,41.76,107.56,91.77,286.28998,0.42000002,23,0,-1.11,0.39000002,2010,1,25031.61877
01-01-2010,31.125,77.375,0,43071.95703,53.43,43.629997,107.35,91.9,283.91998,0.40600002,23,0,-1.16,0.675,2010,1,25031.61877
01-02-2010,31.125,77.125,0,42929.5,53.34,35.86,101.439995,82.189995,287.07,0.45900002,20,0,-1.3299999,0.43300003,2010,2,20025.29502
01-02-2010,31.125,77.375,0,42925.52344,53.34,37.739998,101.24,82.32,284.03998,0.44400004,20,0,-1.14,0.6,2010,2,20025.29502
01-03-2010,31.125,77.125,0,42768.65625,53.289997,46.789997,95.259995,73.06,297.08,0.45100003,23,0,-1.88,0.509,2010,3,17522.13314
01-03-2010,31.125,77.375,0,42766.55469,53.289997,48.789997,95.06,73.189995,294.32,0.45000002,23,0,-2.3799999,0.492,2010,3,17522.13314
01-04-2010,31.125,77.125,0,43124.53906,53.36,17.58,89.84,66.21,301.88998,0.46,24,0,-2.69,0.71000004,2010,4,15018.97126
01-04-2010,31.125,77.375,0,42743.83594,53.37,36.78,90.88,65.45,298.56,0.44500002,24,0,-2.18,0.59900004,2010,4,15018.97126
01-05-2010,31.125,77.125,0,43401.14453,53.43,-3.8799999,89.25,63.219997,303.6,0.467,24,0,-2.19,0.768,2010,5,12515.80939
01-05-2010,31.125,77.375,0,43298.54297,53.43,1.9599999,89.36,63.129997,299.94,0.44200003,25,0,-1.28,0.70500004,2010,5,12515.80939
01-06-2010,31.125,77.125,0,43444.91797,53.36,-20.029999,92.52,65.61,300.5,0.47800002,22,0,-1.54,0.80300003,2010,6,10012.64751
01-06-2010,31.125,77.375,0,43444.60156,53.36,-18.02,92.329994,65.75,296.87,0.467,22,0,-1.1999999,0.739,2010,6,10012.64751
01-07-2010,31.125,77.125,0,43230.80078,53.289997,43.91,97.35,72.75,297.86,0.47900003,23,0,-0.55,0.57000005,2010,7,10012.64751
01-07-2010,31.125,77.375,0,43231.93359,53.289997,14.679999,97.14,72.88,295.47,0.46600002,23,0,-0.84999996,0.56100005,2010,7,10012.64751
01-08-2010,31.125,77.125,0,43101.25391,53.35,39.219997,101.59,83.52,296.88,0.446,23,0,-0.61,0.39600003,2010,8,12515.80939
01-08-2010,31.125,77.375,0,43100.8125,53.35,41.149998,101.38,83.65,294.77,0.45000002,23,32,-0.53,0.42700002,2010,8,12515.80939
01-09-2010,31.125,77.125,0,42896.42578,53.43,59.469997,105.619995,94.079994,294.87,0.45100003,22,0,-1.0799999,0.404,2010,9,15018.97126
01-09-2010,31.125,77.375,0,42890.87109,53.43,61.26,105.43,94.189995,292.87,0.45600003,22,0,-0.71,0.409,2010,9,15018.97126
01-10-2010,31.125,77.125,0,43017.10547,53.379997,34.989998,108.54,102.32,293.18,0.44900003,23,0,-1.56,0.407,2010,10,22528.4569
01-10-2010,31.125,77.375,0,42934.17578,53.379997,39.399998,108.689995,102.38,290.72998,0.437,24,0,-1.5799999,0.43100002,2010,10,22528.4569
01-11-2010,31.125,77.125,0,43568.08984,53.289997,-1.93,109.579994,105.74,289.84,0.43100002,24,0,-1.43,0.35200003,2010,11,27534.78065
01-11-2010,31.125,77.375,0,43286.29297,53.289997,13.99,110.39,105.329994,287.99,0.42900002,23,0,-1.4399999,0.47100002,2010,11,27534.78065
01-12-2010,31.125,77.125,0,43528.21094,53.34,-12.469999,109.979996,101.43,284.93,0.418,23,0,-1.3,0.37600002,2010,12,30037.94253
01-12-2010,31.125,77.375,0,43524.34375,53.34,-10.62,109.78,101.54,283.47998,0.409,23,0,-1.06,0.467,2010,12,30037.94253
01-01-2010,31.125,77.125,0,2236.149414,53.32,19.01,91.7,-101.42,279.34,0.41000003,23,0,0.089999996,0.36100003,2010,1,25031.61877
01-01-2010,31.125,77.375,0,2236.586182,53.32,17.199999,91.909996,-101.299995,277.06,0.402,23,0,0.14,0.62100005,2010,1,25031.61877
01-02-2010,31.125,77.125,0,2758.906494,53.32,4.52,88.7,-90.15,280.41,0.437,20,0,0.02,0.42000002,2010,2,20025.29502
01-02-2010,31.125,77.375,0,2211.54248,53.32,18.81,86.909996,-91.1,277.82,0.425,21,0,0.26,0.61600006,2010,2,20025.29502
01-03-2010,31.125,77.125,0,2698.845459,53.42,6.08,83.689995,-80.33,287.59,0.423,23,0,0.12,0.347,2010,3,17522.13314
01-03-2010,31.125,77.375,0,2699.024658,53.42,4.27,83.9,-80.2,285.36,0.418,23,0,0.13,0.46600002,2010,3,17522.13314
01-04-2010,31.125,77.125,0,2617.390625,53.44,9.22,78.479996,-73.13,291.93,0.44900003,22,0,0.25,0.462,2010,4,15018.97126
01-04-2010,31.125,77.375,0,2611.503418,53.44,7.74,78.65,-73.03,288.94,0.44500002,22,0,0.22,0.51000005,2010,4,15018.97126
01-05-2010,31.125,77.125,0,2559.333008,53.34,11.29,75.01,-71.82,295.34,0.439,24,0,0.34,0.46600002,2010,5,12515.80939
01-05-2010,31.125,77.375,0,2561.084473,53.34,9.5,75.22,-71.7,292.15,0.43500003,24,0,0.31,0.499,2010,5,12515.80939
01-06-2010,31.125,77.125,0,2592.513428,53.309998,11.2,75.509995,-75.9,296.53998,0.49,22,0,0.22999999,0.67700005,2010,6,10012.64751
01-06-2010,31.125,77.375,0,2588.898926,53.309998,9.58,75.71,-75.79,293.31,0.45800003,22,0,0.28,0.619,2010,6,10012.64751
01-07-2010,31.125,77.125,0,2430.466797,53.399998,16.32,79.88,-83.54,292.53,0.48600003,22,0,0.26999998,0.669,2010,7,10012.64751
01-07-2010,31.125,77.375,0,2429.502686,53.399998,14.639999,80.09,-83.42,290.13998,0.46600002,22,0,0.32999998,0.61,2010,7,10012.64751
01-08-2010,31.125,77.125,0,2377.474854,53.44,17.96,87.799995,-92.04,293.57,0.439,24,0,0.28,0.38700002,2010,8,12515.80939
01-08-2010,31.125,77.375,0,2260.186035,53.44,19.5,87.45,-92.009995,291.53,0.44500002,23,0,0.39999998,0.46800002,2010,8,12515.80939
01-09-2010,31.125,77.125,0,2763.58252,53.36,7.1099997,96.82,-99.04,291.41,0.437,23,0,0.089999996,0.34600002,2010,9,15018.97126
01-09-2010,31.125,77.375,0,2373.731689,53.36,16.58,95.78,-99.869995,288.78998,0.42900002,23,0,0.38,0.453,2010,9,15018.97126
01-10-2010,31.125,77.125,0,2753.47168,53.309998,8.28,101.659996,-106.11,288.16,0.44300002,23,0,0.089999996,0.395,2010,10,22528.4569
01-10-2010,31.125,77.375,0,2755.848145,53.309998,6.48,101.869995,-105.979996,285.88998,0.42100003,23,0,0.08,0.43600002,2010,10,22528.4569
01-11-2010,31.125,77.125,0,2719.206299,53.39,10.13,101.829994,-109.99,283.93,0.40500003,24,0,0.08,0.386,2010,11,27534.78065
01-11-2010,31.125,77.375,0,2720.310791,53.39,8.33,102.03,-109.88,281.94998,0.39900002,24,0,0.089999996,0.42400002,2010,11,27534.78065
01-12-2010,31.125,77.125,0,2676.601563,53.449997,12.12,98.25,-108.159996,279.53,0.41700003,23,0,0.06,0.37,2010,12,30037.94253
01-12-2010,31.125,77.375,0,2681.33667,53.449997,10.25,98.45,-108.04,278.13,0.40800002,23,0,0.07,0.42400002,2010,12,30037.94253
01-01-2011,31.125,77.125,0,43367.80859,53.43,44.05,106.619995,92.59,282.6,0.411,23,0,-0.95,0.384,2011,1,28280.04789
01-01-2011,31.125,77.375,0,43364.36719,53.43,30.26,106.42,92.71,280.25998,0.40100002,23,0,-0.97999996,0.623,2011,1,28280.04789
01-02-2011,31.125,77.125,0,43051.60547,53.39,50.91,101.17,82.689995,284.99,0.44900003,20,0,-1.3399999,0.42600003,2011,2,22624.03831
01-02-2011,31.125,77.375,0,43048.57031,53.39,52.789997,100.97,82.82,281.88,0.43600002,20,0,-1.15,0.60300004,2011,2,22624.03831
01-03-2011,31.125,77.125,0,43154.38281,53.3,35.52,94.04,74.07,292.22998,0.437,23,0,-1.5799999,0.49600002,2011,3,19796.03352
01-03-2011,31.125,77.375,0,43067.64453,53.3,39.829998,94.009995,73.83,289.69998,0.43,24,0,-2.1499999,0.48100004,2011,3,19796.03352
01-04-2011,31.125,77.125,0,43658.93359,53.309998,-3.06,88.1,67.33,295.97,0.44000003,24,0,-2.08,0.689,2011,4,16968.02874
01-04-2011,31.125,77.375,0,43472.48828,53.32,8.929999,88.46,66.88,292.68,0.45200002,22,0,-1.5799999,0.61,2011,4,16968.02874
01-05-2011,31.125,77.125,0,43565.41406,53.41,15.719999,88.75,63.559998,302.91998,0.47900003,23,0,-1.75,0.768,2011,5,14140.02395
01-05-2011,31.125,77.375,0,43572.6875,53.41,2.36,88.509995,63.699997,297.83,0.45700002,23,0,-1.0799999,0.70900005,2011,5,14140.02395
01-06-2011,31.125,77.125,0,43398.70313,53.41,34.84,92.59,65.409996,299.1,0.46,22,0,-1.66,0.80100006,2011,6,11312.01916
01-06-2011,31.125,77.375,0,43394.14844,53.41,36.63,92.409996,65.53,295.03998,0.46,22,0,-1.3,0.731,2011,6,11312.01916
01-07-2011,31.125,77.125,0,43342.10938,53.309998,22.59,96.88,72.84,297.13,0.5,23,0,-0.5,0.57500005,2011,7,11312.01916
01-07-2011,31.125,77.375,0,43145.82813,53.309998,33.5,97.36,72.5,294.66998,0.467,23,0,-0.88,0.56600004,2011,7,11312.01916
01-08-2011,31.125,77.125,0,43802.90625,53.3,-2.6299999,99.11,85.08,296.81,0.455,22,0,-0.44,0.40100002,2011,8,14140.02395
01-08-2011,31.125,77.375,0,43805.42969,53.3,-0.38,98.88,85.22,294.86,0.45900002,22,0,-0.38,0.437,2011,8,14140.02395
01-09-2011,31.125,77.125,0,43424.5,53.399998,49.93,103.71,95.11,295.93,0.45100003,22,0,-0.77,0.39400002,2011,9,16968.02874
01-09-2011,31.125,77.375,0,43427.0625,53.399998,35.579998,103.49,95.24,293.81,0.45700002,22,0,-0.53999996,0.40600002,2011,9,16968.02874
01-10-2011,31.125,77.125,0,43375.36328,53.42,41.16,107.32,103.079994,294.99,0.43800002,24,0,-1.3,0.38700002,2011,10,25452.0431
01-10-2011,31.125,77.375,0,43376.625,53.42,43.219997,107.11,103.189995,292.8,0.44000003,24,0,-1.2099999,0.41700003,2011,10,25452.0431
01-11-2011,31.125,77.125,0,43793.64453,53.32,1.53,108.85,106.159996,290.69,0.44300002,23,0,-0.79999995,0.36,2011,11,31108.05268
01-11-2011,31.125,77.375,0,43694.52344,53.32,8.7699995,109,106.07,288.47998,0.44200003,22,0,-0.93,0.45600003,2011,11,31108.05268
01-12-2011,31.125,77.125,0,43639.25391,53.3,36.84,109.6,101.71,285.68,0.42900002,22,0,-1.25,0.39600003,2011,12,33936.05747
01-12-2011,31.125,77.375,0,43642.16406,53.3,22.57,109.39,101.82,283.88,0.418,22,0,-0.98999995,0.49100003,2011,12,33936.05747
01-01-2011,31.125,77.125,0,2606.74585,53.37,14.969999,92.97,-100.61,277.82,0.41900003,22,0,0.06,0.37,2011,1,28280.04789
01-01-2011,31.125,77.375,0,2606.636475,53.37,13.29,93.18,-100.479996,275.36,0.41500002,22,0,0.07,0.638,2011,1,28280.04789
01-02-2011,31.125,77.125,0,2662.851563,53.3,13.45,88.479996,-90.63,280.15,0.439,20,0,0.03,0.42000002,2011,2,22624.03831
01-02-2011,31.125,77.375,0,2342.580078,53.3,21.24,87.479996,-91.02,276.9,0.425,21,0,0.32,0.637,2011,2,22624.03831
01-03-2011,31.125,77.125,0,2888.57251,53.36,7.85,84.46,-80.1,284.87,0.411,23,0,0.06,0.34600002,2011,3,19796.03352
01-03-2011,31.125,77.375,0,2886.748535,53.36,6.17,84.67,-79.97,282.52,0.411,23,0,0.049999997,0.467,2011,3,19796.03352
01-04-2011,31.125,77.125,0,2816.912598,53.44,10.809999,79.229996,-72.81,288.19,0.41400003,24,0,0.14999999,0.44300002,2011,4,16968.02874
01-04-2011,31.125,77.375,0,2809.80127,53.44,9.4,79.4,-72.71,285.88998,0.411,24,0,0.11,0.48800004,2011,4,16968.02874
